Nombre científico;Subespecie;UTO;Número de catalogo;Colección;País;Estado;Localidad;Latitud decimal;Longitud decimal;Tipo de registro
Myiozetetes cayanensis;erythropterus;4;OBS295496987;Xeno-canto.org (XC);Brasil;Bahía;Itacare;-14,2785;-38,9934;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1006170;Wikiaves.com.br (WK);Brasil;Minas Gerais;Conceição do Mato Dentro;-19,03554;-43,424645;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA100844;Wikiaves.com.br (WK);Brasil;Minas Gerais;Araponga;-20,66661;-42,522017;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1065827;Wikiaves.com.br (WK);Brasil;Minas Gerais;Antônio Dias;-19,653716;-42,872245;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1123715;Wikiaves.com.br (WK);Brasil;Minas Gerais;São Gonçalo do Rio Preto;-18,072522;-43,348776;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1298883;Wikiaves.com.br (WK);Brasil;Espírito Santo;Alfredo Chaves;-20,636201;-40,750071;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1303014;Wikiaves.com.br (WK);Brasil;Minas Gerais;Prados;-21,056602;-44,076454;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1456015;Wikiaves.com.br (WK);Brasil;Minas Gerais;Caputira;-20,170828;-42,268719;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1467562;Wikiaves.com.br (WK);Brasil;Espírito Santo;Itarana;-19,87565;-40,875477;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1472691;Wikiaves.com.br (WK);Brasil;Minas Gerais;Manhumirim;-20,359639;-41,958907;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1496554;Wikiaves.com.br (WK);Brasil;Espírito Santo;Afonso Cláudio;-20,078315;-41,126451;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA152168;Wikiaves.com.br (WK);Brasil;Minas Gerais;Santa Bárbara;-19,963398;-43,420686;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1548234;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Nova Friburgo;-22,288761;-42,53416;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1548507;Wikiaves.com.br (WK);Brasil;Minas Gerais;Piranga;-20,683243;-43,297661;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA156482;Wikiaves.com.br (WK);Brasil;Minas Gerais;Barão de Cocais;-19,946815;-43,484553;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1654662;Wikiaves.com.br (WK);Brasil;Minas Gerais;Ouro Preto;-20,385403;-43,502832;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1674119;Wikiaves.com.br (WK);Brasil;Minas Gerais;Serro;-18,603301;-43,378988;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA1684499;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Duque de Caxias;-22,786375;-43,305661;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1779169;Wikiaves.com.br (WK);Brasil;Minas Gerais;Alto Caparaó;-20,447991;-41,873238;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1791691;Wikiaves.com.br (WK);Brasil;Minas Gerais;Santa Bárbara;-19,963398;-43,420686;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1797488;Wikiaves.com.br (WK);Brasil;Minas Gerais;Catas Altas;-20,070273;-43,410064;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1828821;Wikiaves.com.br (WK);Brasil;Minas Gerais;Caputira;-20,170828;-42,268719;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1830028;Wikiaves.com.br (WK);Brasil;Minas Gerais;Manhumirim;-20,359639;-41,958907;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1833162;Wikiaves.com.br (WK);Brasil;Minas Gerais;Caeté;-19,885146;-43,664282;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1881797;Wikiaves.com.br (WK);Brasil;Minas Gerais;Alto Caparaó;-20,447991;-41,873238;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1913271;Wikiaves.com.br (WK);Brasil;Espírito Santo;Marechal Floriano;-20,411045;-40,676148;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA1965496;Wikiaves.com.br (WK);Brasil;Espírito Santo;Colatina;-19,526284;-40,63512;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA1972001;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Resende;-22,471414;-44,451727;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA1986574;Wikiaves.com.br (WK);Brasil;Minas Gerais;São Sebastião do Paraíso;-20,916902;-46,983905;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA1999779;Wikiaves.com.br (WK);Brasil;Minas Gerais;Virginópolis;-18,821928;-42,705039;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA2024848;Wikiaves.com.br (WK);Brasil;Minas Gerais;Tupaciguara;-18,593831;-48,704322;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA2081680;Wikiaves.com.br (WK);Brasil;Minas Gerais;Uberaba;-19,747163;-47,939289;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA2092327;Wikiaves.com.br (WK);Brasil;Espírito Santo;Santa Leopoldina;-20,100769;-40,527556;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA2150782;Wikiaves.com.br (WK);Brasil;Minas Gerais;Serro;-18,603301;-43,378988;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA2157498;Wikiaves.com.br (WK);Brasil;Minas Gerais;Santana dos Montes;-20,787423;-43,691299;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA2202187;Wikiaves.com.br (WK);Brasil;Minas Gerais;Uberlândia;-18,913876;-48,275033;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA2242805;Wikiaves.com.br (WK);Brasil;Minas Gerais;Bom Jesus do Amparo;-19,708385;-43,475783;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA2243707;Wikiaves.com.br (WK);Brasil;Minas Gerais;Prados;-21,056602;-44,076454;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA2286193;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Nova Friburgo;-22,288761;-42,53416;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA248117;Wikiaves.com.br (WK);Brasil;Minas Gerais;Delta;-19,97246;-47,772847;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA2533999;Wikiaves.com.br (WK);Brasil;Minas Gerais;Itamarandiba;-17,857298;-42,858391;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA2610635;Wikiaves.com.br (WK);Brasil;Minas Gerais;Manhumirim;-20,359639;-41,958907;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA2728904;Wikiaves.com.br (WK);Brasil;Espírito Santo;Venda Nova do Imigrante;-20,327709;-41,135861;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA2841240;Wikiaves.com.br (WK);Brasil;Minas Gerais;Vazante;-17,992947;-46,90412;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA2918290;Wikiaves.com.br (WK);Brasil;Minas Gerais;Uberlândia;-18,913876;-48,275033;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA2923187;Wikiaves.com.br (WK);Brasil;Espírito Santo;Santa Teresa;-19,93727;-40,598137;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA2965540;Wikiaves.com.br (WK);Brasil;Minas Gerais;Piranga;-20,683243;-43,297661;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3029779;Wikiaves.com.br (WK);Brasil;Minas Gerais;Alto Jequitibá;-20,426664;-41,964066;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3045281;Wikiaves.com.br (WK);Brasil;Minas Gerais;Ferros;-19,234789;-43,019636;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA3059823;Wikiaves.com.br (WK);Brasil;Minas Gerais;Uberaba;-19,747163;-47,939289;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3099142;Wikiaves.com.br (WK);Brasil;Minas Gerais;Chapada do Norte;-17,155883;-42,41355;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA3102447;Wikiaves.com.br (WK);Brasil;Minas Gerais;Itajubá;-22,422832;-45,46014;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3110598;Wikiaves.com.br (WK);Brasil;Minas Gerais;São Gonçalo do Rio Abaixo;-19,824582;-43,35875;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3168284;Wikiaves.com.br (WK);Brasil;Minas Gerais;Caratinga;-19,790491;-42,141489;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3230159;Wikiaves.com.br (WK);Brasil;Minas Gerais;Catas Altas;-20,070273;-43,410064;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3250101;Wikiaves.com.br (WK);Brasil;Minas Gerais;Caratinga;-19,790491;-42,141489;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3301774;Wikiaves.com.br (WK);Brasil;Minas Gerais;Iapu;-19,439142;-42,215296;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3337898;Wikiaves.com.br (WK);Brasil;Minas Gerais;Catas Altas;-20,070273;-43,410064;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3381098;Wikiaves.com.br (WK);Brasil;Minas Gerais;Santana dos Montes;-20,787423;-43,691299;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3454348;Wikiaves.com.br (WK);Brasil;Espírito Santo;Divino de São Lourenço;-20,620538;-41,685188;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3461813;Wikiaves.com.br (WK);Brasil;Minas Gerais;Conselheiro Lafaiete;-20,663871;-43,785009;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3473310;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Petrópolis;-22,511198;-43,17778;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA3569859;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Mangaratiba;-22,940931;-44,035744;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA36182;Wikiaves.com.br (WK);Brasil;Minas Gerais;Açucena;-19,076427;-42,547897;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3642144;Wikiaves.com.br (WK);Brasil;Espírito Santo;Domingos Martins;-20,360799;-40,659817;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3657758;Wikiaves.com.br (WK);Brasil;Minas Gerais;Mariana;-20,365272;-43,415007;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3666012;Wikiaves.com.br (WK);Brasil;Minas Gerais;Itabira;-19,624258;-43,230936;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA3736885;Wikiaves.com.br (WK);Brasil;Minas Gerais;Sacramento;-19,865494;-47,4399;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3748316;Wikiaves.com.br (WK);Brasil;Minas Gerais;Manhuaçu;-20,255665;-42,02956;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3760130;Wikiaves.com.br (WK);Brasil;Minas Gerais;Ipatinga;-19,46909;-42,548457;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3790087;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Teresópolis;-22,416504;-42,975557;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3829272;Wikiaves.com.br (WK);Brasil;Minas Gerais;Manhuaçu;-20,255665;-42,02956;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA3869615;Wikiaves.com.br (WK);Brasil;Espírito Santo;Vargem Alta;-20,673934;-41,00977;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA436373;Wikiaves.com.br (WK);Brasil;Minas Gerais;Serra Azul de Minas;-18,361064;-43,168508;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA585156;Wikiaves.com.br (WK);Brasil;Minas Gerais;Sabinópolis;-18,670731;-43,083636;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA636031;Wikiaves.com.br (WK);Brasil;Minas Gerais;Uberlândia;-18,913876;-48,275033;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA697119;Wikiaves.com.br (WK);Brasil;Minas Gerais;João Monlevade;-19,813037;-43,173854;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA801609;Wikiaves.com.br (WK);Brasil;Minas Gerais;Sabinópolis;-18,670731;-43,083636;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA828346;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Guapimirim;-22,536681;-42,991809;Fotografía
Myiozetetes cayanensis;erythropterus;4;WA879519;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Rio de Janeiro;-22,906824;-43,172962;Fotografía
Myiozetetes cayanensis;cayanensis;3;WA99588;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Angra dos Reis;-23,005735;-44,315759;Fotografía
